A,B,C,D,E,F,G,H
0.6634042414139656,0.4373697946888623,0.828567434891754,0.16119819596672535,2.0881457384711126,0.032038656225731765,-0.364862146842265,0
1.0622580714469567,-0.6140406367169957,1.465279071257932,1.175862602918537,1.7080458225471802,-0.7968657261004051,1.7002102475252014,0
-2.003012090057418,-0.3266912024517022,0.25019052531006297,1.1953848157134639,-1.1606121092022015,-0.034862987111292106,0.48141133633872774,2
-1.6625263289520595,-0.31676896985545655,0.2761119017340877,0.5240120411470118,-0.46168730649398915,0.4421908438141257,1.1628492304548503,2
1.5302096653367498,0.9130133532674065,0.11581654275496231,1.2850008962149095,0.23436452086310267,1.7551980639766889,-0.24012974351556238,0
0.7374886395420955,-0.18682561824587768,1.67966022601095,-0.28446729863134906,0.9476637585195565,-0.675310360348672,-0.8627968316216479,0
0.6101239081003025,1.1298801755337369,-0.1233222261059127,-1.7953844516568025,1.2877213188951406,-0.4672780216870249,1.5001757473162687,0
-0.2565081354303834,0.024218519859316952,2.0770491003784,1.602565196817516,2.9120681052503383,0.2725015250889807,-1.0346056821597014,1
-0.30473997460017077,0.3257257226838512,-0.22213686536569235,-1.878700010035568,-0.04881248356973544,0.3057162052170003,0.28580409687394087,2
-1.0831299365598062,-0.08594788670069482,-1.2626535605886569,0.7401308385447074,0.7506379395246383,0.7696295147225278,0.7809692013820612,1
-2.1699324636584194,0.698107794491514,-1.0122807939513931,0.13435903412065175,-0.8173394226905555,0.2705261963322805,0.25028193449379,2
-0.9243384330118161,0.2040292826288754,1.0843027089867292,-1.310377120165821,1.002310179658863,1.317609754676056,-1.1999170926262637,1
-1.0321847619202342,0.5486649076695417,-0.32256439349719096,2.1095164340048878,0.907164227527986,1.00003111082202,0.8164293229655971,1
-1.3230047663086584,1.1728643299318378,0.11759103018904533,0.128652242817283,0.13660792970888158,-0.2395234953092037,-0.5303101742840243,1
-0.5119810340978561,-0.5283388682744847,0.11866551009843049,1.7808188780084826,2.0838651243307114,0.4095537584877659,0.2295457269590062,1
-1.056593475626274,-1.4077658247120446,-1.0318050604948303,-0.7711345136148535,0.9655158431766683,0.9927526382306292,0.7405595189680446,1
-1.1412378195835045,-0.7525864346690854,0.44219202291561294,-1.2523037090422173,-0.2662342801288813,0.4176376768427733,0.45414777463957545,2
-2.35425312393529,-1.004642365651528,0.9035373264433934,0.8999550496033584,-0.4299451136398219,0.471011994203557,0.42254897245328016,2
-1.0281122522917412,0.40996539924480396,-0.5424759049931817,-0.3346726490806897,0.7833946800787024,-0.5681638943798152,-0.50361253811237,1
-3.4467668679871886,-0.3610731656025322,-2.21945705006465,0.038988400740951265,0.2341285689378605,2.466281952164182,1.89623794496871,2
-1.549023693088782,0.5255754520993416,0.7526379842793411,1.7667627049305619,-1.9023264543987544,-1.4453689703306176,0.40477309365748126,2
-0.616757433936369,0.99934863817042,-0.37553223209879705,-0.48250658814512787,2.0267603128492864,-1.5608120572610757,-1.1641218915730223,1
-0.45661169944103663,-0.7598735772927606,0.6336365794431114,-0.9487351989373124,-1.860464751019371,-0.4366670273121436,-0.9488385936794902,2
-0.11597217149851047,2.0303334891601184,1.365416903398747,-1.9565354641748067,-0.7415381524603166,-1.863936542606969,1.4824237445650374,2
0.9652945669372952,-0.381149820013157,-0.706806819559692,0.5593714154920688,1.947621745939489,-1.1202165970585254,0.03325116255403641,0
0.9300411421622344,0.8823303950776175,-1.2766387445662162,-1.110983336524297,0.620916563329023,0.6431723063492245,-1.0066081597984418,0
-1.6279534637133923,-1.3587598967436563,0.9892106622516694,0.3977554559974408,-1.649772532577292,-0.6068060688389296,-1.9160452170616262,2
-0.8027706525547965,-0.5785238400015894,1.7063866282778668,1.381559406812772,1.5743280890080058,-0.5510213196881473,0.35528038745860274,1
0.8314097345252562,1.601789328582678,0.7530363912135566,-1.6030903048311906,1.4978306768990604,1.3631791697276543,0.941463364697045,0
1.0937144441552635,0.39766800471183156,0.764407720291812,-0.08535323880943521,0.7262086221293999,1.1990416177662429,-0.9611100326496116,0
0.04216684078648281,-1.6502185366773838,-1.3278840152911282,0.0476404082099343,1.5959626625007295,-0.7830361058782555,1.0865756187776137,0
-0.6727351925466687,0.923856146387739,1.8410864832401865,0.47103030426624604,0.2933734681785345,-1.3659813450148826,-1.2994560600484673,2
1.1224012327770188,-0.33957072080599515,0.37483025740448306,-0.08337665215918301,1.3377866167475156,0.5734175859975381,-1.0750526700898908,0
1.4321755558464164,-0.6430442359326501,-0.5306993647240161,0.18494387062884093,-1.064700608428129,0.618337660491372,1.5491644169110648,0
-0.7786339536465388,-0.6270683882666344,0.5686020428135294,-0.2037739376067174,1.6456683961971552,-0.5316730473552395,-1.359106538666331,1
0.7195678281542106,0.7171607738406934,0.016331428931988478,0.7592847166049332,0.8660600301565697,0.3819677142866583,0.10295517740558545,0
-0.5698827930451533,-0.054610811826940574,1.3516323729445214,-1.929056609462007,-0.2804705812276609,0.9245422209463433,0.2528803698044872,2
-1.6704470682348977,0.9286628064344173,-0.8846121176212405,-0.17202636078896297,-0.8179093271166442,-1.254592337786424,-0.46366850632012724,1
-0.42643384231994985,0.6334909835640977,0.10641615684981444,-0.7108148422533672,2.6374130250725116,0.12436258206894182,0.781810948418927,1
-0.876331234964522,1.4341042887794784,-0.1251579118949076,-0.6084322287866231,1.2539175040969126,1.2616044088916007,0.2522421449821464,1
-0.7681645324563926,-0.31044878188148106,1.0101495386267894,-0.606640116241637,1.553939983963977,-0.31322353127248237,-1.1833168280791688,1
-1.431124424394671,0.765357313960799,-0.6062118737898224,-1.221418261249361,-0.31631828349305735,2.071191733907148,0.6181960571087964,1
0.41676448248487774,-1.1579838199821115,0.9841739608831394,-0.8924191084978933,0.5953823861566194,-0.5415939213727422,0.5158910345761374,0
-1.014753577520424,0.6218357611584867,0.356239202913458,-0.8496632138599298,0.8388182098548256,-0.9898462603867088,1.1637434747827569,1
-1.3604167960427067,-0.5976726605564989,-0.6562741070006292,-0.5623217693299635,0.2095805732693885,2.0299425974031307,-1.3340647214187829,1
-0.9698218371807045,-0.2579348951980533,0.6048779540312545,-2.2612078420095343,1.1563200228876853,-0.23339340606293818,0.10064116067584007,1
0.11180190208157526,-0.7275967206940813,-1.0989840146287706,1.066189364455486,-1.3853612653912182,-0.26575339916993307,-0.9100282789965579,2
-0.41673144771019965,-0.6399818606224349,-1.002008112697246,-0.38321900397684544,2.382910978257529,-0.8582898822695233,1.0626625870954818,1
0.12489719654357367,-0.6994479090826111,1.0616951284655276,-0.014444051909434272,-2.113937523240031,-0.1367897941402424,-0.6532598109570034,2
-0.8780879829041799,-0.702889703377725,0.39482289826430284,0.830583700315463,1.4598547657074423,1.0983203710817886,-0.11638138013193064,1
-1.8977167516859628,0.23085753778800247,-0.544321402633169,0.7366007549216107,-1.5382288212191564,-0.947015344237991,-0.9470860885427865,2
-2.810073355270484,-0.3958935342187285,-0.704381336789343,-0.5387144393338534,-0.45735288290136134,0.9342231456557899,0.171843864538088,2
-0.852240489265455,-0.8201858320338907,0.7069916539675953,-0.30452260806545334,-2.2126177843250163,0.8278232088917422,-1.3795389822023807,2
-1.052198277150202,0.6286289106934824,0.9794561771412166,-0.1684383145712871,-1.0971625227605715,0.4606708224134295,0.07576341142877946,2
0.6462804482075097,-0.657676421718065,-0.38603446267997893,-0.9983444957840523,1.3083068862966818,-0.060893717693368966,-0.8162618135422508,0
-1.3364055735855616,0.16601610398224806,-0.7679855185046431,0.03909854689052629,-1.4087152841680683,0.05672966096482336,-0.14348585245764323,2
-1.2607045434156592,1.7881792476672522,0.39361150315767507,1.509682377411,0.2472883818925775,-0.5159766083216568,1.2786604890011422,1
1.1188208705558305,0.7189096771195788,1.1613223693473953,-0.012283506955859783,0.40349621488008436,1.5578202201606848,-0.24697665861641663,0
-1.0257672718812927,-0.9679962065227133,0.2888533518285141,0.6786380437900418,0.9370058469363969,-1.5747437685231414,1.3520036482293254,1
0.5192863291825563,0.09285534363429428,-0.5906808980188304,-1.6442959135503719,2.211668553664724,-0.5159871169972595,0.8348373579486156,0
-1.265248440521319,-0.2049714375594994,0.5620303198104984,1.0750517917346851,0.2343112730229434,0.03557103051964087,-1.2957046796494969,1
1.1152922449174105,-1.3100880895792941,0.7224035610774283,0.6204984509143302,-1.2863974518485226,-0.30937810226013474,-1.0880087316639364,2
-2.6286753393924984,1.4304569787262686,1.0335633212062383,0.3370029732231116,-0.647411749954161,-0.6862106993957262,0.3029917444266693,2
-0.769214694094941,-0.08099744718389815,1.1003595593259143,-0.7180936492206211,1.5467439192920522,-0.1439577787775897,-0.5456555119906595,1
-1.0171062140417007,0.4287540053645333,-0.4747095579273885,1.2099663779609753,1.009044248472144,0.37597972202714935,0.24965593299716457,1
0.8439023324417718,0.6404774832987734,-0.6906248907613197,0.9053923979689924,1.4450560605060376,0.5911591996264127,0.21374361685677126,0
-0.8389086737635132,0.1697285363164023,0.2991997740061806,-0.7580360082655703,1.463815576684056,-0.039247913787485635,0.6314731383724019,1
-1.302576955564151,0.057441036503835564,0.1919145539321609,0.6259209750421939,0.05655332793499679,0.8008151075815718,-0.3082769903826509,1
-0.7578468046903228,-1.5169350691655197,-0.3684277145740116,-0.30744492340076573,-0.8859437474050589,1.0409595573138688,0.9706352977884856,2
1.4290707524682351,0.9468362430133773,-0.542853219551661,0.8899029358908379,1.1048658122593507,-0.49017510171728484,-0.7175774908302758,0
-0.9400657968697973,0.6357449147466115,0.3456148417949171,0.45995463992411445,1.1645348888816955,-2.202986420872306,-1.6948749554209241,1
-1.233834423773501,0.5820069273951299,-0.4692872434583734,0.22522377946096128,-0.9528044034944068,1.1740232861645175,1.1596790701389579,2
-0.6401291484328464,0.643170620011057,0.25652887834595406,1.4485565935972782,2.1432737752899467,1.1549439765778164,-1.8266995763434215,1
-0.6754370172776099,0.9023053758027857,1.8945645901490873,0.8927275115073209,1.8368832325690267,-1.363770741634989,0.1962838530177194,1
-0.7869581219967587,0.06713962410187256,-1.3026136223546505,0.23038609795130122,1.2692652915017535,-1.0976966866717646,-0.24502745795282715,1
-1.6606889242770932,-0.22384333503262063,1.0038072964283447,0.06821886528781634,-1.1412555030772058,2.1381288623349333,0.3595422400365387,2
1.0401429304533418,-0.6864684515708818,1.505984107868104,0.5350647786420207,0.7165799334372085,-0.12207464437293325,1.0224925671532614,0
1.1390264374365597,1.165203166989444,0.14393659231661451,0.9284720300538855,0.15146774304143318,-0.29425251373401956,0.73291324773426,0
-1.9497850647990909,1.1417935968088497,-0.16068605443128503,-1.0652215564625815,-1.6447368844433874,0.310902593063348,0.34704508638210296,2
-2.374837106384153,2.423065896933976,-0.4471593295342664,-0.4157878603915139,-1.31488347995403,1.6528380339943838,-0.2641781849687911,2
-1.0301055268746295,-0.027879291242891454,0.9788205596460695,-0.5585607621625709,0.9522630596433685,0.11516488729817345,0.5554736151396906,1
-1.425885262176145,1.232227009142282,-0.8639137046950741,-0.4838441893008018,-1.2548912049522922,-1.5933660792092683,-0.4930695361931464,2
-0.708252465764448,-0.47694359911714096,-2.199786349261278,0.6924000314540226,-0.9207098154808855,0.07736121774956475,-1.1630244796305533,2
-0.11405540842090123,0.41746780169455316,-0.8268639911648504,-1.3407155735528815,3.53383964551742,-0.2640904238251916,0.47991880714727037,1
-1.5499933073391061,0.2698159265932205,1.6472507742874358,-0.08051741370095913,-0.3772295496691874,0.060092455929386245,-0.9017729074843577,2
-0.5234156945339662,-0.5042286676307081,0.23803144434875076,-0.27555913409243915,-1.757338034016067,0.17633756798685074,-1.1803868708836662,1
-1.4854961116111238,-0.2877683043832751,-2.261300731438901,1.039536687699514,-0.9810605272980827,1.6948770505246766,1.3939103839831526,2
-1.5860329341917347,0.4991306185385632,0.44193112344811564,0.34749138359450027,-1.607611660273612,-0.028861042149241407,1.209429437561702,2
1.437696093953771,-0.7810488549804898,1.95815783003365,0.9310555180246023,0.8455426628425331,1.0317855320280374,-1.4724675385942205,0
-1.8595422455507558,0.30636800984792295,-0.9860753645675778,-0.08855942280308683,-0.4131880676405,-1.2542590549876302,0.9941436141926804,2
0.23899476351095061,0.6975316486925464,0.3236063826597917,1.3144137684505193,1.3365616005689671,-0.3402705728098822,0.28980336098187026,0
-1.3032144558158043,1.4416485035354594,0.39182964852196706,0.8595530682750153,0.17862466334444904,0.4809614525065676,1.6758344654102575,1
-1.0316044885887308,1.8813854785538107,1.8890409409433138,0.9848671970343895,0.9604179739411702,0.10593949123768757,0.2876663971493287,1
-0.034438315951994536,1.0392030154528689,1.9994651701539843,-0.31433598403631,-0.5268638413864091,0.6331797665244002,-1.1295160345433715,2
1.0155127630880043,-0.11775829251833446,-0.6876517193515714,-0.04839501382251983,1.1039459318565468,-0.0017704022481670292,1.5696231953330342,0
-1.7922621980444677,1.680473270027396,0.6253983777885048,0.39143701050963653,0.13797814350800452,-0.6022306222132033,0.5014909078619737,2
-0.8731721257828815,-1.5026969935660595,0.05166252755325347,0.16175346624391018,-0.4026282470626241,0.22630716498920556,-0.6270507390235899,2
1.8467002248682927,0.6961098942075366,0.08227061101945156,-0.1382261158856463,-0.09184704003251798,0.052348608476729584,-0.26888398902557875,0
0.6598151010672197,-0.44401245847421905,1.5840379210808355,0.17172508008054038,1.0056840156363844,-0.9517165510388591,-0.6595831822418473,0
-1.029559048053768,0.9785191516537838,1.295055466848689,0.20721798218903933,0.9482093278195468,-0.4013683001006909,-0.5997567589136704,1
1.058056353740601,-0.6406593957413691,-1.390447278145242,-0.2964448482949026,-0.35287673983962775,-0.8492660825641476,0.4933845771373992,0
1.2201593902302879,1.106400062013067,1.2288052448876579,-0.6654720753309988,1.1182466703678828,1.2527883430869144,0.35611835061970815,0
-0.8965577097499146,-1.7846373040910943,0.42978299169724543,-1.6192093829908476,1.2345885164710575,-0.72918599582779,-1.9285671550118157,1
0.3242622300541744,1.2759529488946655,-1.7932047377446985,0.8222932042818556,-2.8104043381689863,0.031277002032754,-2.220120849775864,2
1.3846784402357528,-0.10148221576895859,1.083005586318802,0.7219386311316349,1.5562262391576844,0.5074924758754094,-0.9402664856669911,0
-0.6952181987646575,0.7171553880191741,-0.39309051030173825,0.7959832600141032,1.7484473139320287,0.699279133334306,1.7519479737701296,1
-1.2263396452466826,-0.0547610480731209,0.05137528007871237,-0.805163380408482,0.00505404969841039,1.2008468796489777,-1.6020389157129766,2
-0.6628579042314284,1.4581683963113956,0.6599298772130537,1.039137810063148,1.9947276585790656,-1.5168350833196689,1.8446283671587729,1
-1.1838061162723565,-0.5106410852054937,0.8168960436182199,0.6278257121079995,0.48281087315728666,-2.1335039734677927,0.5128022552302993,1
0.8604155911247602,-0.4883332899286843,-0.7212132196603328,0.17821951756166668,1.8999331667802557,-1.0167540971032274,1.0459413040860892,0
0.8203519786553803,-0.04132788544579195,-0.9465690362869521,-1.593224191670708,-0.1756110147545482,-0.503872038780791,-1.517104224749947,0
-1.00057505341905,2.5953155688731653,-0.9578681378286773,0.41815179735938596,0.9737842829670068,0.625867267883267,2.5683041245206883,1
0.9230735766210953,-1.5807448631056165,-0.6042894490788266,1.011663421965982,2.954636364147353,0.19295173482029265,-0.011446525877791665,0
-0.5935522549916749,0.5153995647468541,1.0716110554963245,-2.0125337166429103,1.9242176417797978,-0.13145858775643113,0.6832804297947962,1
1.460243782991101,0.3417276659246771,0.6356957237754167,-0.03941121618041066,-2.110054288183453,0.15888851740587287,0.5305450284225327,2
-0.8776709533846656,-1.132021646428097,-0.880737306480907,-0.389846579934376,1.475469105236253,-0.8693499809783248,-0.544554853910009,1
-1.7289715237483758,0.17441048658530095,-2.038137563810832,1.6106663060532231,-0.19371044871466225,-0.26157868586142574,0.3733157356752475,2
-2.2846958744519155,0.3573442201944059,-0.3707595610266821,-0.03728803878031495,-0.13045956684866522,1.5839276721377433,-0.3519488790148778,2
-1.3019759587320574,0.23166562447150152,0.6670869056333404,-0.38491734977842934,0.22191468376003776,0.7494766321293916,-0.9570614374321516,1
-0.27736577858060774,0.7806161193711976,-0.7072883499790195,0.4748599850453185,3.018510866415825,3.1392648350131043,-0.7199230575839326,1
-0.9186770266737398,-0.4547079543260433,-0.0934878811444359,-0.25727755919497164,1.2709409469325261,-1.002145130207008,1.1243715205451135,1
1.2458691087482814,0.40828180452678214,-0.4775751512487812,1.4417931527651235,0.9515748445813582,0.3315650031754365,1.0600711983766054,0
1.6038560286456427,1.2424484553218347,-0.026316288792405836,0.9081941551409813,-0.4242999963595322,0.8367992423336555,-0.0991587191713657,0
-1.2077237280317368,-0.07482200794535569,-0.8354896823102448,-2.5460594686491698,0.4390113941933883,0.8321900703042392,0.8658059000131274,2
-1.4890668263265243,0.06719971976948115,0.5399660198254941,-0.10398946240845536,-2.7187422813320965,1.3484719167461732,-0.13819586253127325,2
0.8760526066932937,-1.0140836596134344,-0.09883512271244706,-0.6972513519839725,0.8966512925497786,-1.7571768748508072,0.22662574059568708,0
-1.5114531917127385,0.479596133639344,1.1396241204096378,0.41857859443730916,-1.329955343323273,0.6693237989234558,1.0846875297076004,2
-0.5261816704863187,0.3485376848102053,0.7618869681610844,0.0942760395231711,2.3112297785436198,0.4728334069332343,-0.27915046457933307,1
0.39782657384995956,-0.7551066918563336,1.3734184295065082,-0.668877298468896,2.021514651081994,-1.1358156117843732,1.4361363796641726,0
-1.3662356869117795,-1.3589693312761433,0.3567909850281425,0.4324227445444692,-0.004742013676616752,-0.1342877197199542,-1.4422450796019954,1
-1.3608655744056608,-1.0321704173778816,-1.0826104556725251,-1.9561949029512367,-0.007252503366159679,0.23349530357065257,-0.4444537178933548,2
0.6357585021732868,-0.38167601995571865,0.16268933921659495,1.3920380378895856,0.24874810159867766,-0.4705959982682908,-0.8576621282199759,0
-2.257602868324764,-1.6344008146349827,-0.24306369947302528,-0.843505438644205,-1.0881036825946553,-0.19986813639777237,-0.017988793719412817,2
-1.204672741641916,-1.5185484252618762,-0.7105663235659837,-1.487470733517137,0.3686764602043562,-0.6046333266638968,0.2156272633486315,1
1.2486888854228204,-0.15881677154335996,0.04192238343229679,0.8913895263800345,-0.01280482484388834,-1.0600340933830275,1.9446335149660632,0
-1.1746712524096445,0.538506858651625,0.800756675123049,-0.4477070012769774,-0.5984415794211525,-0.47803408225040256,0.7920380794864919,2
0.419933346978559,-0.29082443967571525,0.740693103489659,-1.3010427242825826,2.3905770438089338,0.015697319516697648,-0.43940635587034393,0
